provider_name,provider_id,provided_name,provided_id,share_provided,year,is_most_recent,source
Various companies,P370,Rapid thermal processing tools,N43,0.01491,2021,false,CSET analysis of TechInsights data
Various companies,P370,CVD tools (for adv. pkg.),N110,0.02858,2021,false,CSET analysis of TechInsights data
Various companies,P370,Spin-on deposition tools (for adv. pkg.),N112,0.08789,2021,false,CSET analysis of TechInsights data
Various companies,P370,Ion milling tools,N52,1.0,2021,false,CSET analysis of TechInsights data
Various companies,P370,"Film, stack, and shape metrology tools",N65,0.02363,2021,false,CSET analysis of TechInsights data
Various companies,P370,Overlay metrology tools,N114,0.00908,2021,false,CSET analysis of TechInsights data
Various companies,P370,Critical dimensions metrology tools,N66,0.0114,2021,false,CSET analysis of TechInsights data
Various companies,P370,Crystal machining tools,N9,0.02277,2021,false,CSET analysis of TechInsights data
Various companies,P370,Wafer bonding and aligning tools,N10,0.00985,2021,false,CSET analysis of TechInsights data
Various companies,P370,Photomask handlers,N12,0.02412,2021,false,CSET analysis of TechInsights data
Various companies,P370,Resist processing tools,N32,0.03247,2021,false,CSET analysis of TechInsights data
Various companies,P370,Electrochemical plating tools,N45,0.00312,2021,false,CSET analysis of TechInsights data
Various companies,P370,Low-pressure CVD tools,N39,0.01433,2021,false,CSET analysis of TechInsights data
Various companies,P370,High-temperature CVD tools,N40,0.03762,2021,false,CSET analysis of TechInsights data
Various companies,P370,Chemical mechanical planarization tools,N86,0.03346,2021,false,CSET analysis of TechInsights data
Various companies,P370,E-beam metrology tools,N115,0.01047,2021,false,CSET analysis of TechInsights data
Various companies,P370,i-line lithography tools,N106,0.0056,2021,false,CSET analysis of TechInsights data
Various companies,P370,Handlers and probes,N83,0.15726,2021,false,CSET analysis of TechInsights data
Various companies,P370,Burn-in test tools,N81,0.11829,2021,false,CSET analysis of TechInsights data
Various companies,P370,SoC test tools,N80,0.06099,2021,false,CSET analysis of TechInsights data
Various companies,P370,Memory test tools,N79,0.00383,2021,false,CSET analysis of TechInsights data
Various companies,P370,Linear and discrete testing tools,N82,0.03702,2021,false,CSET analysis of TechInsights data
Various companies,P370,Dicing tools,N71,0.05325,2021,false,CSET analysis of TechInsights data
Various companies,P370,Packaging tools,N76,0.13933,2021,false,CSET analysis of TechInsights data
Various companies,P370,Wire bonding tools,N74,0.0261,2021,false,CSET analysis of TechInsights data
Various companies,P370,Advanced interconnect tools,N75,0.10137,2021,false,CSET analysis of TechInsights data
Various companies,P370,Die attaching tools,N73,0.09989,2021,false,CSET analysis of TechInsights data
Various companies,P370,Assembly inspection tools,N70,0.08744,2021,false,CSET analysis of TechInsights data
Various companies,P370,Integrated assembly tools,N77,0.01426,2021,false,CSET analysis of TechInsights data
Various countries,P5,"Assembly, testing, and packaging (ATP)",S3,0.19,2021,false,https://perma.cc/LNJ7-YRC5
Various countries,P5,Fabrication,S2,0.07,2021,false,https://perma.cc/LNJ7-YRC5
Various countries,P5,Design,S1,0.03,2021,false,https://perma.cc/LNJ7-YRC5
Various countries,P5,Memory chip design,N5,0.02,2021,false,https://perma.cc/LNJ7-YRC5
Various countries,P5,DAO design,N13,0.06,2021,false,https://perma.cc/LNJ7-YRC5
Various countries,P5,Wet etching and cleaning tools,N49,0.06454,2021,false,CSET analysis of TechInsights data
Various countries,P5,Plasma CVD tools,N38,0.06118,2021,false,CSET analysis of TechInsights data
Various countries,P5,Insulator etching tools,N51,0.02568,2021,false,CSET analysis of TechInsights data
Various countries,P5,ECP tools (for adv. pkg.),N113,0.04486,2021,false,CSET analysis of TechInsights data
Various countries,P5,Defect review stations,N116,0.01959,2021,false,CSET analysis of TechInsights data
Various countries,P5,Photomask inspection and repair tools,N62,0.02961,2021,false,CSET analysis of TechInsights data
Various countries,P5,Defect inspection tools,N67,0.04706,2021,false,CSET analysis of TechInsights data
Various countries,P5,Conductor etching tools,N50,0.04858,2021,false,CSET analysis of TechInsights data
Various countries,P5,Ion implantation,N17,0.03222,2021,false,CSET analysis of TechInsights data
Various countries,P5,Atomic layer deposition tools,N41,0.02653,2021,false,CSET analysis of TechInsights data
Various countries,P5,Wafer handlers,N11,0.00862,2021,false,CSET analysis of TechInsights data
Various countries,P5,PVD tools (for adv. pkg.),N111,0.02971,2021,false,CSET analysis of TechInsights data
Various countries,P5,Dry stripping tools,N53,0.02301,2021,false,CSET analysis of TechInsights data
Various countries,P5,Misc. dry etch tools,N54,0.01942,2021,false,CSET analysis of TechInsights data
Various countries,P5,Tube-based diffusion and deposition tools,N44,0.0092,2021,false,CSET analysis of TechInsights data
Various countries,P5,Imprint Lithography,N107,0.03869,2021,false,CSET analysis of TechInsights data
Various countries,P5,Physical vapor deposition tools,N42,0.04396,2021,false,CSET analysis of TechInsights data
Various countries,P5,Rapid thermal processing tools,N43,0.01491,2021,false,CSET analysis of TechInsights data
Various countries,P5,CVD tools (for adv. pkg.),N110,0.02858,2021,false,CSET analysis of TechInsights data
Various countries,P5,Spin-on deposition tools (for adv. pkg.),N112,0.08789,2021,false,CSET analysis of TechInsights data
Various countries,P5,Ion milling tools,N52,1.0,2021,false,CSET analysis of TechInsights data
Various countries,P5,"Film, stack, and shape metrology tools",N65,0.02363,2021,false,CSET analysis of TechInsights data
Various countries,P5,Overlay metrology tools,N114,0.00908,2021,false,CSET analysis of TechInsights data
Various countries,P5,Critical dimensions metrology tools,N66,0.0114,2021,false,CSET analysis of TechInsights data
Various countries,P5,Crystal machining tools,N9,0.02277,2021,false,CSET analysis of TechInsights data
Various countries,P5,Wafer bonding and aligning tools,N10,0.00985,2021,false,CSET analysis of TechInsights data
Various countries,P5,Photomask handlers,N12,0.02412,2021,false,CSET analysis of TechInsights data
Various countries,P5,Resist processing tools,N32,0.03247,2021,false,CSET analysis of TechInsights data
Various countries,P5,Electrochemical plating tools,N45,0.00312,2021,false,CSET analysis of TechInsights data
Various countries,P5,Low-pressure CVD tools,N39,0.01433,2021,false,CSET analysis of TechInsights data
Various countries,P5,High-temperature CVD tools,N40,0.03762,2021,false,CSET analysis of TechInsights data
Various countries,P5,Chemical mechanical planarization tools,N86,0.03346,2021,false,CSET analysis of TechInsights data
Various countries,P5,E-beam metrology tools,N115,0.01047,2021,false,CSET analysis of TechInsights data
Various countries,P5,i-line lithography tools,N106,0.0056,2021,false,CSET analysis of TechInsights data
Various countries,P5,Handlers and probes,N83,0.18691,2021,false,CSET analysis of TechInsights data
Various countries,P5,Burn-in test tools,N81,0.11829,2021,false,CSET analysis of TechInsights data
Various countries,P5,SoC test tools,N80,0.06099,2021,false,CSET analysis of TechInsights data
Various countries,P5,Memory test tools,N79,0.00383,2021,false,CSET analysis of TechInsights data
Various countries,P5,Linear and discrete testing tools,N82,0.09447,2021,false,CSET analysis of TechInsights data
Various countries,P5,Dicing tools,N71,0.05325,2021,false,CSET analysis of TechInsights data
Various countries,P5,Packaging tools,N76,0.13933,2021,false,CSET analysis of TechInsights data
Various countries,P5,Wire bonding tools,N74,0.0261,2021,false,CSET analysis of TechInsights data
Various countries,P5,Advanced interconnect tools,N75,0.10137,2021,false,CSET analysis of TechInsights data
Various countries,P5,Die attaching tools,N73,0.09989,2021,false,CSET analysis of TechInsights data
Various countries,P5,Assembly inspection tools,N70,0.08744,2021,false,CSET analysis of TechInsights data
Various countries,P5,Integrated assembly tools,N77,0.01426,2021,false,CSET analysis of TechInsights data
Veeco,P121,i-line lithography tools,N106,0.05101,2021,false,CSET analysis of TechInsights data
Veeco,P121,Rapid thermal processing tools,N43,0.09082,2021,false,CSET analysis of TechInsights data
Vistec,P93,Direct Write Systems,N108,0.3257,2021,false,CSET analysis of TechInsights data
Wonik,P263,Plasma CVD tools,N38,0.06671,2021,false,CSET analysis of TechInsights data
Wonik,P263,Atomic layer deposition tools,N41,0.03984,2021,false,CSET analysis of TechInsights data
Wonik,P263,Low-pressure CVD tools,N39,0.02351,2021,false,CSET analysis of TechInsights data
Wonik,P263,Tube-based diffusion and deposition tools,N44,0.05535,2021,false,CSET analysis of TechInsights data
YEST,P352,Burn-in test tools,N81,0.02446,2021,false,CSET analysis of TechInsights data
YIKC,P353,Memory test tools,N79,0.18405,2021,false,CSET analysis of TechInsights data
YoungTek Electronics (YTEC),P354,Assembly inspection tools,N70,0.02841,2021,false,CSET analysis of TechInsights data
Zeiss,P98,Photomask inspection and repair tools,N62,0.09767,2021,false,CSET analysis of TechInsights data
ACM Research,P313,Wet etching and cleaning tools,N49,0.03469,2020,false,CSET analysis of TechInsights data
AMEC,P123,Insulator etching tools,N51,0.0225,2020,false,CSET analysis of TechInsights data
AMEC,P123,Etching tools (for adv. pkg.),N101,0.19934,2020,false,CSET analysis of TechInsights data
AMEC,P123,Misc. dry etch tools,N54,0.03985,2020,false,CSET analysis of TechInsights data
AP Systems,P120,Rapid thermal processing tools,N43,0.0431,2020,false,CSET analysis of TechInsights data
APIC Yamada,P316,Packaging tools,N76,0.06878,2020,false,CSET analysis of TechInsights data
ASM International,P112,Plasma CVD tools,N38,0.03399,2020,false,CSET analysis of TechInsights data
ASM International,P112,High-temperature CVD tools,N40,0.16208,2020,false,CSET analysis of TechInsights data
ASM International,P112,Atomic layer deposition tools,N41,0.37281,2020,false,CSET analysis of TechInsights data
ASM International,P112,Tube-based diffusion and deposition tools,N44,0.06227,2020,false,CSET analysis of TechInsights data
ASM Pacific,P145,PVD tools (for adv. pkg.),N111,0.16284,2020,false,CSET analysis of TechInsights data
ASM Pacific,P145,ECP tools (for adv. pkg.),N113,0.11628,2020,false,CSET analysis of TechInsights data
ASM Pacific,P145,Assembly inspection tools,N70,0.19323,2020,false,CSET analysis of TechInsights data
ASM Pacific,P145,Dicing tools,N71,0.06155,2020,false,CSET analysis of TechInsights data
ASM Pacific,P145,Wire bonding tools,N74,0.22501,2020,false,CSET analysis of TechInsights data
ASM Pacific,P145,Advanced interconnect tools,N75,0.07685,2020,false,CSET analysis of TechInsights data
ASM Pacific,P145,Packaging tools,N76,0.09359,2020,false,CSET analysis of TechInsights data
ASM Pacific,P145,Integrated assembly tools,N77,0.98217,2020,false,CSET analysis of TechInsights data
ASM Pacific,P145,Die attaching tools,N73,0.27613,2020,false,CSET analysis of TechInsights data
ASML,P88,i-line lithography tools,N106,0.21695,2020,false,CSET analysis of TechInsights data
ASML,P88,KrF (DUV) lithography tools,N105,0.81793,2020,false,CSET analysis of TechInsights data
ASML,P88,ArF dry (DUV) lithography tools,N21,0.66803,2020,false,CSET analysis of TechInsights data
ASML,P88,ArF immersion (DUV) lithography tools,N22,0.87894,2020,false,CSET analysis of TechInsights data
ASML,P88,Overlay metrology tools,N114,0.36498,2020,false,CSET analysis of TechInsights data
ASML,P88,E-beam metrology tools,N115,0.43743,2020,false,CSET analysis of TechInsights data
ASML,P88,EUV lithography tools,N20,1.0,2020,false,CSET analysis of TechInsights data
ASTI,P146,Assembly inspection tools,N70,0.09157,2020,false,CSET analysis of TechInsights data
AUT,P80,Imprint Lithography,N107,0.87754,2020,false,CSET analysis of TechInsights data
AUT,P80,Wafer bonding and aligning tools,N10,0.57423,2020,false,CSET analysis of TechInsights data
AUT,P80,Mask Exposure Systems - E-Beam,N29,0.34017,2020,false,CSET analysis of TechInsights data
AccoTEST,P182,Linear and discrete testing tools,N82,0.26155,2020,false,CSET analysis of TechInsights data
Accretech,P60,Crystal machining tools,N9,0.46345,2020,false,CSET analysis of TechInsights data
Accretech,P60,Handlers and probes,N83,0.1798,2020,false,CSET analysis of TechInsights data
Accretech,P60,Dicing tools,N71,0.08128,2020,false,CSET analysis of TechInsights data
Advantest,P175,Memory test tools,N79,0.52037,2020,false,CSET analysis of TechInsights data
Advantest,P175,SoC test tools,N80,0.39043,2020,false,CSET analysis of TechInsights data
Advantest,P175,Burn-in test tools,N81,0.16232,2020,false,CSET analysis of TechInsights data
Advantest,P175,Handlers and probes,N83,0.02685,2020,false,CSET analysis of TechInsights data
Aehr Test Systems,P314,Burn-in test tools,N81,0.02826,2020,false,CSET analysis of TechInsights data
Aemulus,P315,Linear and discrete testing tools,N82,0.03651,2020,false,CSET analysis of TechInsights data
All Ring Tech,P355,Assembly inspection tools,N70,0.02064,2020,false,CSET analysis of TechInsights data
Applied Materials,P81,Plasma CVD tools,N38,0.51406,2020,false,CSET analysis of TechInsights data
Applied Materials,P81,Low-pressure CVD tools,N39,0.29617,2020,false,CSET analysis of TechInsights data
Applied Materials,P81,High-temperature CVD tools,N40,0.78917,2020,false,CSET analysis of TechInsights data
Applied Materials,P81,Physical vapor deposition tools,N42,0.91063,2020,false,CSET analysis of TechInsights data
Applied Materials,P81,Rapid thermal processing tools,N43,0.68823,2020,false,CSET analysis of TechInsights data
Applied Materials,P81,Plasma modification tools,N104,0.62768,2020,false,CSET analysis of TechInsights data
Applied Materials,P81,Electrochemical plating tools,N45,0.03499,2020,false,CSET analysis of TechInsights data
Applied Materials,P81,ECP tools (for adv. pkg.),N113,0.26903,2020,false,CSET analysis of TechInsights data
Applied Materials,P81,Conductor etching tools,N50,0.31629,2020,false,CSET analysis of TechInsights data
Applied Materials,P81,Critical dimensions metrology tools,N66,0.19766,2020,false,CSET analysis of TechInsights data
Applied Materials,P81,Defect inspection tools,N67,0.09203,2020,false,CSET analysis of TechInsights data
Applied Materials,P81,Defect review stations,N116,0.78086,2020,false,CSET analysis of TechInsights data
Applied Materials,P81,Photomask inspection and repair tools,N62,0.05164,2020,false,CSET analysis of TechInsights data
Applied Materials,P81,Ion implantation,N17,0.68246,2020,false,CSET analysis of TechInsights data
Applied Materials,P81,E-beam metrology tools,N115,0.3117,2020,false,CSET analysis of TechInsights data
Applied Materials,P81,Mask Exposure Systems - Laser Beam,N30,0.21755,2020,false,CSET analysis of TechInsights data
Applied Materials,P81,Chemical mechanical planarization tools,N86,0.65663,2020,false,CSET analysis of TechInsights data
Applied Materials,P81,Atomic layer deposition tools,N41,0.04166,2020,false,CSET analysis of TechInsights data
Applied Materials,P81,PVD tools (for adv. pkg.),N111,0.42169,2020,false,CSET analysis of TechInsights data
Applied Materials,P81,Etching tools (for adv. pkg.),N101,0.30883,2020,false,CSET analysis of TechInsights data
Axcelis,P84,Ion implantation,N17,0.23452,2020,false,CSET analysis of TechInsights data
BLUE Engineering,P356,Burn-in test tools,N81,0.0212,2020,false,CSET analysis of TechInsights data
Besi,P156,Packaging tools,N76,0.12371,2020,false,CSET analysis of TechInsights data
Besi,P156,Die attaching tools,N73,0.35327,2020,false,CSET analysis of TechInsights data
Brooks,P77,Wafer handlers,N11,0.04602,2020,false,CSET analysis of TechInsights data
Brooks,P77,Photomask handlers,N12,0.43657,2020,false,CSET analysis of TechInsights data
Bruker,P135,"Film, stack, and shape metrology tools",N65,0.0893,2020,false,CSET analysis of TechInsights data
CAMTEK,P141,Defect inspection tools,N67,0.02466,2020,false,CSET analysis of TechInsights data
CHE,P79,Crystal machining tools,N9,0.03264,2020,false,CSET analysis of TechInsights data
CHE,P79,PVD tools (for adv. pkg.),N111,0.13543,2020,false,CSET analysis of TechInsights data
CHN,P2,Insulator etching tools,N51,0.0225,2020,false,CSET analysis of TechInsights data
